ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues	FINAL_CATEGORY
588641000033115	761911000001109	Flamrase SR 100mg tablets (Teva UK Ltd)	Flamrase SR 100mg tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		4000	v) NSAIDs
12634141000033118	35729311000001101	Flector Tissugel 140mg medicated plasters (Disposable Medical Equipment Ltd)	Flector Tissugel 140mg medicated plasters	Diclofenac sodium	140.000mg	Medicated plaster	Cutaneous		30	v) NSAIDs
596341000033114	2884211000001100	Flexin-25 Continus tablets (Napp Pharmaceuticals Ltd)	Flexin-25 Continus tablets	Indometacin	25.000mg	Modified-release tablet	Oral		1000	v) NSAIDs
596241000033116	2884711000001107	Flexin-50 Continus tablets (Napp Pharmaceuticals Ltd)	Flexin-50 Continus tablets	Indometacin	50.000mg	Modified-release tablet	Oral		1000	v) NSAIDs
595941000033119	306611000001105	Flexin-75 Continus tablets (Napp Pharmaceuticals Ltd)	Flexin-75 Continus tablets	Indometacin	75.000mg	Modified-release tablet	Oral		40000	v) NSAIDs
1610441000033114	657911000001102	Flexotard MR 100mg tablets (Pfizer Ltd)	Flexotard MR 100mg tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		20	v) NSAIDs
592141000033110	329650006	Flurbiprofen 100mg suppositories	Flurbiprofen 100mg suppositories	Flurbiprofen	100.000mg	Suppository	Rectal	10010100	1000	v) NSAIDs
593941000033118	329649006	Flurbiprofen 100mg tablets	Flurbiprofen 100mg tablets	Flurbiprofen	100.000mg	Tablet	Oral	10010100	80000	v) NSAIDs
577741000033116	36059011000001103	Flurbiprofen 200mg modified-release capsules	Flurbiprofen 200mg modified-release capsules	Flurbiprofen	200.000mg	Modified-release capsule	Oral	10010100	60000	v) NSAIDs
594041000033116	329648003	Flurbiprofen 50mg tablets	Flurbiprofen 50mg tablets	Flurbiprofen	50.000mg	Tablet	Oral	10010100	80000	v) NSAIDs
1889841000033112	331348004	Flurbiprofen 8.75mg lozenges	Flurbiprofen 8.75mg lozenges	Flurbiprofen	8.750mg	Lozenge	Oromucosal	12030100	40000	v) NSAIDs
614241000033115	293811000001108	Froben 100mg suppositories (Abbott Laboratories Ltd)	Froben 100mg suppositories	Flurbiprofen	100.000mg	Suppository	Rectal		1000	v) NSAIDs
614441000033119	538211000001100	Froben 100mg tablets (Abbott Laboratories Ltd)	Froben 100mg tablets	Flurbiprofen	100.000mg	Tablet	Oral		70000	v) NSAIDs
614541000033118	762311000001104	Froben 50mg tablets (Abbott Laboratories Ltd)	Froben 50mg tablets	Flurbiprofen	50.000mg	Tablet	Oral		70000	v) NSAIDs
609441000033115	27511000001103	Froben SR 200mg capsules (Abbott Laboratories Ltd)	Froben SR 200mg capsules	Flurbiprofen	200.000mg	Modified-release capsule	Oral		60000	v) NSAIDs
746841000033113	329677002	Ibuprofen 600mg effervescent granules sachets	Ibuprofen 600mg effervescent granules sachets	Ibuprofen	600.000mg	Effervescent granules	Oral	10010100	60000	v) NSAIDs
747541000033114	329654002	Ibuprofen 600mg tablets	Ibuprofen 600mg tablets	Ibuprofen	600.000mg	Tablet	Oral	10010100	2000000	v) NSAIDs
746941000033117	39110311000001101	Ibuprofen 800mg modified-release tablets	Ibuprofen 800mg modified-release tablets	Ibuprofen	800.000mg	Modified-release tablet	Oral	10010100	900000	v) NSAIDs
746541000033111	329708004	Ibuprofen 800mg tablets	Ibuprofen 800mg tablets	Ibuprofen	800.000mg	Tablet	Oral	10010100	40000	v) NSAIDs
767841000033118	902911000001109	Indocid 100mg suppositories (Aspen Pharma Trading Ltd)	Indocid 100mg suppositories	Indometacin	100.000mg	Suppository	Rectal		70000	v) NSAIDs
756841000033110	258511000001106	Indocid 25mg capsules (Organon Pharma (UK) Ltd)	Indocid 25mg capsules	Indometacin	25.000mg	Capsule	Oral		100000	v) NSAIDs
756941000033119	581911000001106	Indocid 50mg capsules (Organon Pharma (UK) Ltd)	Indocid 50mg capsules	Indometacin	50.000mg	Capsule	Oral		30000	v) NSAIDs
767941000033114	4541711000001108	Indocid 5mg/ml oral suspension (Organon Pharma (UK) Ltd)	Indocid 5mg/ml oral suspension	Indometacin	5.000mg/1.000ml	Oral suspension	Oral		800	v) NSAIDs
757041000033118	172111000001101	Indocid R 75mg capsules (Organon Pharma (UK) Ltd)	Indocid R 75mg capsules	Indometacin	75.000mg	Modified-release capsule	Oral		200000	v) NSAIDs
757241000033114	3311000001106	Indolar SR 75mg capsules (Sandoz Ltd)	Indolar SR 75mg capsules	Indometacin	75.000mg	Modified-release capsule	Oral		3000	v) NSAIDs
767741000033111	84411000001101	Indomax 75 SR capsules (Ashbourne Pharmaceuticals Ltd)	Indomax 75 SR capsules	Indometacin	75.000mg	Modified-release capsule	Oral		4000	v) NSAIDs
3093241000033118	329716008	Indometacin 100mg suppositories	Indometacin 100mg suppositories	Indometacin	100.000mg	Suppository	Rectal	10010100	200000	v) NSAIDs
3093041000033114	329714006	Indometacin 25mg capsules	Indometacin 25mg capsules	Indometacin	25.000mg	Capsule	Oral	10010100	1000000	v) NSAIDs
3093641000033115	39024911000001108	Indometacin 25mg modified-release capsules	Indometacin 25mg modified-release capsules	Indometacin	25.000mg	Modified-release capsule	Oral	10010100	7000	v) NSAIDs
3093341000033111	36046611000001100	Indometacin 25mg modified-release tablets	Indometacin 25mg modified-release tablets	Indometacin	25.000mg	Modified-release tablet	Oral	10010100	9000	v) NSAIDs
5996241000033113	8561611000001108	Indometacin 25mg/5ml oral solution	Indometacin 25mg/5ml oral solution	Indometacin	5.000mg/1.000ml	Oral solution	Oral	10010100	600	v) NSAIDs
4452141000033117	376878007	Indometacin 25mg/5ml oral suspension	Indometacin 25mg/5ml oral suspension	Indometacin	5.000mg/1.000ml	Oral suspension	Oral	10010100	1000	v) NSAIDs
4447641000033110	4562011000001108	Indometacin 25mg/5ml oral suspension sugar free	Indometacin 25mg/5ml oral suspension sugar free	Indometacin	5.000mg/1.000ml	Oral suspension	Oral	10010100	1000	v) NSAIDs
3093141000033113	329715007	Indometacin 50mg capsules	Indometacin 50mg capsules	Indometacin	50.000mg	Capsule	Oral	10010100	800000	v) NSAIDs
3093441000033117	36046711000001109	Indometacin 50mg modified-release tablets	Indometacin 50mg modified-release tablets	Indometacin	50.000mg	Modified-release tablet	Oral	10010100	10000	v) NSAIDs
3093741000033112	36046811000001101	Indometacin 75mg modified-release capsules	Indometacin 75mg modified-release capsules	Indometacin	75.000mg	Modified-release capsule	Oral	10010100	400000	v) NSAIDs
3093541000033116	36046911000001106	Indometacin 75mg modified-release tablets	Indometacin 75mg modified-release tablets	Indometacin	75.000mg	Modified-release tablet	Oral	10010100	70000	v) NSAIDs
757341000033116	777811000001102	Indomod 25mg modified-release capsules (Pfizer Ltd)	Indomod 25mg modified-release capsules	Indometacin	25.000mg	Modified-release capsule	Oral		4000	v) NSAIDs
757441000033110	541311000001100	Indomod 75mg modified-release capsules (Pfizer Ltd)	Indomod 75mg modified-release capsules	Indometacin	75.000mg	Modified-release capsule	Oral		5000	v) NSAIDs
1795941000033115	2892711000001101	Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL)	Keral 25mg tablets	Dexketoprofen trometamol	25.000mg	Tablet	Oral		10000	v) NSAIDs
801841000033114	294311000001102	Ketocid 200 modified-release capsules (Chiesi Ltd)	Ketocid 200 modified-release capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		20000	v) NSAIDs
5324341000033114	16174311000001107	Ketoprofen 100mg / Omeprazole 20mg modified-release capsules	Ketoprofen 100mg / Omeprazole 20mg modified-release capsules	Ketoprofen/ Omeprazole	100.000mg + 20.000mg	Modified-release capsule	Oral	10010100	8000	v) NSAIDs
797241000033119	3377811000001108	Ketoprofen 100mg capsules	Ketoprofen 100mg capsules	Ketoprofen	100.000mg	Capsule	Oral	10010100	50000	v) NSAIDs
797841000033115	36037011000001106	Ketoprofen 100mg modified-release capsules	Ketoprofen 100mg modified-release capsules	Ketoprofen	100.000mg	Modified-release capsule	Oral	10010100	100000	v) NSAIDs
803041000033115	329760008	Ketoprofen 100mg suppositories	Ketoprofen 100mg suppositories	Ketoprofen	100.000mg	Suppository	Rectal	10010100	8000	v) NSAIDs
800841000033116	36037111000001107	Ketoprofen 100mg/2ml solution for injection ampoules	Ketoprofen 100mg/2ml solution for injection ampoules	Ketoprofen	50.000mg/1.000ml	Solution for injection	Intramuscular	10010100	900	v) NSAIDs
801541000033112	36037211000001101	Ketoprofen 150mg modified-release capsules	Ketoprofen 150mg modified-release capsules	Ketoprofen	150.000mg	Modified-release capsule	Oral	10010100	10000	v) NSAIDs
5324241000033116	16174411000001100	Ketoprofen 200mg / Omeprazole 20mg modified-release capsules	Ketoprofen 200mg / Omeprazole 20mg modified-release capsules	Ketoprofen/ Omeprazole	200.000mg + 20.000mg	Modified-release capsule	Oral	10010100	6000	v) NSAIDs
797941000033111	36037311000001109	Ketoprofen 200mg modified-release capsules	Ketoprofen 200mg modified-release capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral	10010100	300000	v) NSAIDs
797441000033118	329758006	Ketoprofen 50mg capsules	Ketoprofen 50mg capsules	Ketoprofen	50.000mg	Capsule	Oral	10010100	50000	v) NSAIDs
801641000033113	419711000001102	Ketovail 100mg modified-release capsules (Teva UK Ltd)	Ketovail 100mg modified-release capsules	Ketoprofen	100.000mg	Modified-release capsule	Oral		400	v) NSAIDs
801741000033116	106011000001106	Ketovail 200mg modified-release capsules (Teva UK Ltd)	Ketovail 200mg modified-release capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		2000	v) NSAIDs
801941000033118	403111000001103	Ketozip 200 XL capsules (Ashbourne Pharmaceuticals Ltd)	Ketozip 200 XL capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		3000	v) NSAIDs
2104441000033118	482011000001109	Larafen CR 200mg capsules (Ennogen Pharma Ltd)	Larafen CR 200mg capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		90	v) NSAIDs
819641000033114	75311000001102	Lederfen 300mg capsules (Mercury Pharma Group Ltd)	Lederfen 300mg capsules	Fenbufen	300.000mg	Capsule	Oral		40000	v) NSAIDs
825341000033113	269711000001104	Lederfen 300mg tablets (Mercury Pharma Group Ltd)	Lederfen 300mg tablets	Fenbufen	300.000mg	Tablet	Oral		60000	v) NSAIDs
825041000033111	343711000001102	Lederfen 450mg tablets (Mercury Pharma Group Ltd)	Lederfen 450mg tablets	Fenbufen	450.000mg	Tablet	Oral		50000	v) NSAIDs
845041000033113	921411000001100	Lodine SR 600mg tablets (Almirall Ltd)	Lodine SR 600mg tablets	Etodolac	600.000mg	Modified-release tablet	Oral		100000	v) NSAIDs
852141000033115	450611000001106	Lofensaid 25mg gastro-resistant tablets (Opus Pharmaceuticals Ltd)	Lofensaid 25mg gastro-resistant tablets	Diclofenac sodium	25.000mg	Gastro-resistant tablet	Oral		900	v) NSAIDs
852241000033110	44511000001108	Lofensaid 50mg gastro-resistant tablets (Opus Pharmaceuticals Ltd)	Lofensaid 50mg gastro-resistant tablets	Diclofenac sodium	50.000mg	Gastro-resistant tablet	Oral		9000	v) NSAIDs
845241000033117	490411000001102	Lofensaid Retard 100 tablets (Opus Pharmaceuticals Ltd)	Lofensaid Retard 100 tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		10000	v) NSAIDs
845341000033110	213511000001106	Lofensaid Retard 75 tablets (Opus Pharmaceuticals Ltd)	Lofensaid Retard 75 tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		20000	v) NSAIDs
3189841000033112	9865311000001100	Lumiracoxib 100mg tablets	Lumiracoxib 100mg tablets	Lumiracoxib	100.000mg	Tablet	Oral	10010100	7000	v) NSAIDs
3190041000033114	9865211000001108	Lumiracoxib 400mg tablets	Lumiracoxib 400mg tablets	Lumiracoxib	400.000mg	Tablet	Oral	10010100	300	v) NSAIDs
10332641000033116	29688611000001108	Masidemen 50mg/200microgram gastro-resistant tablets (Actavis UK Ltd)	Masidemen 50mg/200microgram gastro-resistant tablets	Diclofenac sodium/ Misoprostol	50.000mg + 200.000microgram	Gastro-resistant tablet	Oral		9	v) NSAIDs
872641000033110	329790001	Mefenamic acid 250mg capsules	Mefenamic acid 250mg capsules	Mefenamic acid	250.000mg	Capsule	Oral	10010100	900000	v) NSAIDs
895741000033116	329803004	Mefenamic acid 500mg tablets	Mefenamic acid 500mg tablets	Mefenamic acid	500.000mg	Tablet	Oral	10010100	2000000	v) NSAIDs
2661841000033116	35369111000001107	Mefenamic acid 50mg/5ml oral suspension	Mefenamic acid 50mg/5ml oral suspension	Mefenamic acid	10.000mg/1.000ml	Oral suspension	Oral	10010100	5000	v) NSAIDs
8617841000033117	22648611000001108	Meloxicam 15mg orodispersible tablets sugar free	Meloxicam 15mg orodispersible tablets sugar free	Meloxicam	15.000mg	Orodispersible tablet	Oral	10010100	1000	v) NSAIDs
892641000033116	329926007	Meloxicam 15mg suppositories	Meloxicam 15mg suppositories	Meloxicam	15.000mg	Suppository	Rectal	10010100	5000	v) NSAIDs
899241000033112	329928008	Meloxicam 15mg tablets	Meloxicam 15mg tablets	Meloxicam	15.000mg	Tablet	Oral	10010100	2000000	v) NSAIDs
8617741000033110	22648711000001104	Meloxicam 7.5mg orodispersible tablets sugar free	Meloxicam 7.5mg orodispersible tablets sugar free	Meloxicam	7.500mg	Orodispersible tablet	Oral	10010100	2000	v) NSAIDs
1656241000033116	329933007	Meloxicam 7.5mg suppositories	Meloxicam 7.5mg suppositories	Meloxicam	7.500mg	Suppository	Rectal	10010100	3000	v) NSAIDs
899341000033119	329927003	Meloxicam 7.5mg tablets	Meloxicam 7.5mg tablets	Meloxicam	7.500mg	Tablet	Oral	10010100	3000000	v) NSAIDs
8494241000033114	22591711000001107	Misofen 50mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd)	Misofen 50mg/200microgram gastro-resistant tablets	Diclofenac sodium/ Misoprostol	50.000mg + 200.000microgram	Gastro-resistant tablet	Oral		8	v) NSAIDs
8494341000033116	22592011000001102	Misofen 75mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd)	Misofen 75mg/200microgram gastro-resistant tablets	Diclofenac sodium/ Misoprostol	75.000mg + 200.000microgram	Gastro-resistant tablet	Oral		1	v) NSAIDs
934441000033113	597811000001107	Mobic 15mg suppositories (Boehringer Ingelheim Ltd)	Mobic 15mg suppositories	Meloxicam	15.000mg	Suppository	Rectal		500	v) NSAIDs
938341000033110	81511000001104	Mobic 15mg tablets (Boehringer Ingelheim Ltd)	Mobic 15mg tablets	Meloxicam	15.000mg	Tablet	Oral		50000	v) NSAIDs
1657041000033114	108311000001108	Mobic 7.5mg suppositories (Boehringer Ingelheim Ltd)	Mobic 7.5mg suppositories	Meloxicam	7.500mg	Suppository	Rectal		300	v) NSAIDs
938441000033116	591611000001104	Mobic 7.5mg tablets (Boehringer Ingelheim Ltd)	Mobic 7.5mg tablets	Meloxicam	7.500mg	Tablet	Oral		100000	v) NSAIDs
939041000033117	213111000001102	Mobiflex 20mg tablets (Viatris UK Healthcare Ltd)	Mobiflex 20mg tablets	Tenoxicam	20.000mg	Tablet	Oral		60000	v) NSAIDs
930441000033118	3953411000001109	Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd)	Motifene 75mg modified-release capsules	Diclofenac sodium	75.000mg	Modified-release capsule	Oral		80000	v) NSAIDs
939841000033112	550011000001109	Motrin 600mg tablets (Pfizer Ltd)	Motrin 600mg tablets	Ibuprofen	600.000mg	Tablet	Oral		5000	v) NSAIDs
939941000033116	62911000001102	Motrin 800mg tablets (Pfizer Ltd)	Motrin 800mg tablets	Ibuprofen	800.000mg	Tablet	Oral		7000	v) NSAIDs
2850541000033114	39719311000001102	Nabumetone 500mg dispersible tablets sugar free	Nabumetone 500mg dispersible tablets sugar free	Nabumetone	500.000mg	Dispersible tablet/	Oral	10010100	300	v) NSAIDs
956241000033115	329910006	Nabumetone 500mg tablets	Nabumetone 500mg tablets	Nabumetone	500.000mg	Tablet	Oral	10010100	700000	v) NSAIDs
954441000033112	3226311000001108	Napratec OP tablets (Pfizer Ltd)	Napratec OP tablets			Not applicable			90000	v) NSAIDs
954141000033116	4550611000001107	Naprosyn 125mg/5ml oral suspension (Roche Products Ltd)	Naprosyn 125mg/5ml oral suspension	Naproxen	25.000mg/1.000ml	Oral suspension	Oral		7000	v) NSAIDs
954841000033110	894311000001106	Naprosyn 250mg tablets (Atnahs Pharma UK Ltd)	Naprosyn 250mg tablets	Naproxen	250.000mg	Tablet	Oral		200000	v) NSAIDs
954041000033115	4549711000001107	Naprosyn 500mg suppositories (Roche Products Ltd)	Naprosyn 500mg suppositories	Naproxen	500.000mg	Suppository	Rectal		10000	v) NSAIDs
954941000033119	162011000001106	Naprosyn 500mg tablets (Atnahs Pharma UK Ltd)	Naprosyn 500mg tablets	Naproxen	500.000mg	Tablet	Oral		200000	v) NSAIDs
949841000033113	178811000001105	Naprosyn EC 250mg tablets (Atnahs Pharma UK Ltd)	Naprosyn EC 250mg tablets	Naproxen	250.000mg	Gastro-resistant tablet	Oral		70000	v) NSAIDs
949941000033117	611711000001104	Naprosyn EC 375mg tablets (Atnahs Pharma UK Ltd)	Naprosyn EC 375mg tablets	Naproxen	375.000mg	Gastro-resistant tablet	Oral		10000	v) NSAIDs
950041000033114	434011000001107	Naprosyn EC 500mg tablets (Atnahs Pharma UK Ltd)	Naprosyn EC 500mg tablets	Naproxen	500.000mg	Gastro-resistant tablet	Oral		100000	v) NSAIDs
953041000033118	61111000001105	Naprosyn S/R 500mg tablets (Roche Products Ltd)	Naprosyn S/R 500mg tablets	Naproxen sodium	500.000mg	Modified-release tablet	Oral		7000	v) NSAIDs
954241000033111	329852000	Naproxen 125mg/5ml oral suspension	Naproxen 125mg/5ml oral suspension	Naproxen	25.000mg/1.000ml	Oral suspension	Oral	10010100	10000	v) NSAIDs
4452241000033112	32638811000001105	Naproxen 125mg/5ml oral suspension sugar free	Naproxen 125mg/5ml oral suspension sugar free	Naproxen	25.000mg/1.000ml	Oral suspension	Oral	10010100	2000	v) NSAIDs
5973641000033114	12301411000001101	Naproxen 200mg/5ml oral suspension	Naproxen 200mg/5ml oral suspension	Naproxen	40.000mg/1.000ml	Oral suspension	Oral	10010100	2000	v) NSAIDs
10976541000033110	31306711000001103	Naproxen 250mg effervescent tablets sugar free	Naproxen 250mg effervescent tablets sugar free	Naproxen	250.000mg	 Effervescent tablet	Oral	10010100	4000	v) NSAIDs
949641000033112	329838002	Naproxen 250mg gastro-resistant tablets	Naproxen 250mg gastro-resistant tablets	Naproxen	250.000mg	Gastro-resistant tablet	Oral	10010100	2000000	v) NSAIDs
955041000033119	329806007	Naproxen 250mg tablets	Naproxen 250mg tablets	Naproxen	250.000mg	Tablet	Oral	10010100	9000000	v) NSAIDs
11898941000033112	8669711000001109	Naproxen 250mg/5ml oral suspension	Naproxen 250mg/5ml oral suspension	Naproxen	50.000mg/1.000ml	Oral suspension	Oral	10010100	2000	v) NSAIDs
950141000033113	36564511000001103	Naproxen 375mg gastro-resistant tablets	Naproxen 375mg gastro-resistant tablets	Naproxen	375.000mg	Gastro-resistant tablet	Oral	10010100	100000	v) NSAIDs
6037241000033112	18245811000001107	Naproxen 500mg / Esomeprazole 20mg modified-release tablets	Naproxen 500mg / Esomeprazole 20mg modified-release tablets	Esomeprazole magnesium trihydrate/ Naproxen	20.000mg + 500.000mg	Modified-release tablet	Oral	10010100	40000	v) NSAIDs
949741000033115	329839005	Naproxen 500mg gastro-resistant tablets	Naproxen 500mg gastro-resistant tablets	Naproxen	500.000mg	Gastro-resistant tablet	Oral	10010100	3000000	v) NSAIDs
952941000033111	36030111000001106	Naproxen 500mg modified-release tablets	Naproxen 500mg modified-release tablets	Naproxen sodium	500.000mg	Modified-release tablet	Oral	10010100	20000	v) NSAIDs
953841000033113	329853005	Naproxen 500mg suppositories	Naproxen 500mg suppositories	Naproxen	500.000mg	Suppository	Rectal	10010100	20000	v) NSAIDs
955141000033115	329807003	Naproxen 500mg tablets	Naproxen 500mg tablets	Naproxen	500.000mg	Tablet	Oral	10010100	20000000	v) NSAIDs
3229541000033119	36030211000001100	Naproxen 500mg tablets and Misoprostol 200microgram tablets	Naproxen 500mg tablets and Misoprostol 200microgram tablets			Not applicable	Route of administration not applicable	10010100	60000	v) NSAIDs
956441000033119	322299000	Naproxen sodium 275mg tablets	Naproxen sodium 275mg tablets	Naproxen sodium	275.000mg	Tablet	Oral	10010100	30000	v) NSAIDs
994741000033112	819011000001108	Nycopren 250mg gastro-resistant tablets (Ardern Healthcare Ltd)	Nycopren 250mg gastro-resistant tablets	Naproxen	250.000mg	Gastro-resistant tablet	Oral		2000	v) NSAIDs
994841000033119	174811000001102	Nycopren 500mg gastro-resistant tablets (Ardern Healthcare Ltd)	Nycopren 500mg gastro-resistant tablets	Naproxen	500.000mg	Gastro-resistant tablet	Oral		8000	v) NSAIDs
1010141000033111	458511000001105	Orudis 100mg capsules (Sanofi)	Orudis 100mg capsules	Ketoprofen	100.000mg	Capsule	Oral		7000	v) NSAIDs
1015741000033119	739811000001107	Orudis 100mg suppositories (Sanofi)	Orudis 100mg suppositories	Ketoprofen	100.000mg	Suppository	Rectal		3000	v) NSAIDs
1010241000033116	429511000001103	Orudis 50mg capsules (Sanofi)	Orudis 50mg capsules	Ketoprofen	50.000mg	Capsule	Oral		10000	v) NSAIDs
1010341000033114	155411000001100	Oruvail 100 modified-release capsules (Sanofi)	Oruvail 100 modified-release capsules	Ketoprofen	100.000mg	Modified-release capsule	Oral		90000	v) NSAIDs
1013741000033118	657811000001107	Oruvail 150 modified-release capsules (Sanofi)	Oruvail 150 modified-release capsules	Ketoprofen	150.000mg	Modified-release capsule	Oral		7000	v) NSAIDs
1013841000033111	345311000001100	Oruvail 200 modified-release capsules (Sanofi)	Oruvail 200 modified-release capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		300000	v) NSAIDs
1012641000033119	396311000001103	Oruvail IM 100mg/2ml solution for injection ampoules (Sanofi)	Oruvail IM 100mg/2ml solution for injection ampoules	Ketoprofen	50.000mg/1.000ml	Solution for injection	Intramuscular		2000	v) NSAIDs
2128341000033111	392111000001104	Pardelprin MR 75mg capsules (Actavis UK Ltd)	Pardelprin MR 75mg capsules	Indometacin	75.000mg	Modified-release capsule	Oral		100	v) NSAIDs
1082041000033110	329854004	Phenylbutazone 100mg tablets	Phenylbutazone 100mg tablets	Phenylbutazone	100.000mg	Tablet	Oral	10010100	1000	v) NSAIDs
1082241000033119	329855003	Phenylbutazone 200mg tablets	Phenylbutazone 200mg tablets	Phenylbutazone	200.000mg	Tablet	Oral	10010100	30	v) NSAIDs
1083441000033110	329862007	Piroxicam 10mg capsules	Piroxicam 10mg capsules	Piroxicam	10.000mg	Capsule	Oral	10010100	400000	v) NSAIDs
1084541000033113	39721011000001108	Piroxicam 10mg dispersible tablets	Piroxicam 10mg dispersible tablets	Piroxicam	10.000mg	Dispersible tablet/	Oral	10010100	20000	v) NSAIDs
1083541000033111	329863002	Piroxicam 20mg capsules	Piroxicam 20mg capsules	Piroxicam	20.000mg	Capsule	Oral	10010100	400000	v) NSAIDs
1084641000033114	39721211000001103	Piroxicam 20mg dispersible tablets	Piroxicam 20mg dispersible tablets	Piroxicam	20.000mg	Dispersible tablet/	Oral	10010100	30000	v) NSAIDs
1088641000033118	36017011000001102	Piroxicam 20mg orodispersible tablets sugar free	Piroxicam 20mg orodispersible tablets sugar free	Piroxicam	20.000mg	Orodispersible tablet	Oral	10010100	50000	v) NSAIDs
1089941000033115	329883001	Piroxicam 20mg suppositories	Piroxicam 20mg suppositories	Piroxicam	20.000mg	Suppository	Rectal	10010100	5000	v) NSAIDs
1086641000033117	36017111000001101	Piroxicam 20mg/1ml solution for injection ampoules	Piroxicam 20mg/1ml solution for injection ampoules	Piroxicam	20.000mg/1.000ml	Solution for injection	Intramuscular	10010100	500	v) NSAIDs
1666941000033115	3439011000001103	Piroxicam betadex 20mg tablets	Piroxicam betadex 20mg tablets	Piroxicam betadex	20.000mg	Tablet	Oral	10010100	50000	v) NSAIDs
1083241000033114	403211000001109	Pirozip 10 capsules (Ashbourne Pharmaceuticals Ltd)	Pirozip 10 capsules	Piroxicam	10.000mg	Capsule	Oral		2000	v) NSAIDs
1083341000033116	910811000001103	Pirozip 20 capsules (Ashbourne Pharmaceuticals Ltd)	Pirozip 20 capsules	Piroxicam	20.000mg	Capsule	Oral		900	v) NSAIDs
1096241000033119	226811000001107	Ponstan 250mg capsules (Chemidex Pharma Ltd)	Ponstan 250mg capsules	Mefenamic acid	250.000mg	Capsule	Oral		100000	v) NSAIDs
1109541000033115	586711000001103	Ponstan Forte 500mg tablets (Chemidex Pharma Ltd)	Ponstan Forte 500mg tablets	Mefenamic acid	500.000mg	Tablet	Oral		300000	v) NSAIDs
1136241000033118	844911000001100	Preservex 100mg tablets (Almirall Ltd)	Preservex 100mg tablets	Aceclofenac	100.000mg	Tablet	Oral		40000	v) NSAIDs
3190141000033113	9859411000001104	Prexige 100mg tablets (Novartis Pharmaceuticals UK Ltd)	Prexige 100mg tablets	Lumiracoxib	100.000mg	Tablet	Oral		800	v) NSAIDs
3190341000033111	9859911000001107	Prexige 400mg tablets (Novartis Pharmaceuticals UK Ltd)	Prexige 400mg tablets	Lumiracoxib	400.000mg	Tablet	Oral		6	v) NSAIDs
2850641000033110	2843411000001106	Relifex 500mg dispersible tablets (Meda Pharmaceuticals Ltd)	Relifex 500mg dispersible tablets	Nabumetone	500.000mg	Dispersible tablet/	Oral		60	v) NSAIDs
1164641000033119	3023411000001104	Relifex 500mg tablets (Viatris UK Healthcare Ltd)	Relifex 500mg tablets	Nabumetone	500.000mg	Tablet	Oral		200000	v) NSAIDs
1168141000033117	911611000001107	Rheumacin LA 75mg capsules (Hillcross Pharmaceuticals Ltd)	Rheumacin LA 75mg capsules	Indometacin	75.000mg	Modified-release capsule	Oral		100	v) NSAIDs
2274341000033116	715111000001109	Rheumatac Retard 75 tablets (Advanz Pharma)	Rheumatac Retard 75 tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		5000	v) NSAIDs
1168041000033116	128211000001105	Rheumox 300mg capsules (Mercury Pharma Group Ltd)	Rheumox 300mg capsules	Azapropazone	300.000mg	Capsule	Oral		50000	v) NSAIDs
1168941000033115	241811000001100	Rheumox 600mg tablets (Mercury Pharma Group Ltd)	Rheumox 600mg tablets	Azapropazone	600.000mg	Tablet	Oral		40000	v) NSAIDs
1673141000033118	324811000001106	Rhumalgan CR 100 tablets (Sandoz Ltd)	Rhumalgan CR 100 tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		1000	v) NSAIDs
1673241000033113	358411000001104	Rhumalgan CR 75 tablets (Sandoz Ltd)	Rhumalgan CR 75 tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		3000	v) NSAIDs
3217541000033117	18681011000001105	Rhumalgan SR 75mg capsules (Almus Pharmaceuticals Ltd)	Rhumalgan SR 75mg capsules	Diclofenac sodium	75.000mg	Modified-release capsule	Oral		1000	v) NSAIDs
3217641000033116	8196311000001104	Rhumalgan XL 100mg capsules (Sandoz Ltd)	Rhumalgan XL 100mg capsules	Diclofenac sodium	100.000mg	Modified-release capsule	Oral		500	v) NSAIDs
1803941000033119	330162006	Rofecoxib 12.5mg tablets	Rofecoxib 12.5mg tablets	Rofecoxib	12.500mg	Tablet	Oral	10010100	1000000	v) NSAIDs
